id,item_id,dept_id,cat_id,store_id,state_id,d_1,d_2,d_3,d_4,d_5,d_6,d_7,d_8,d_9,d_10,d_11,d_12,d_13,d_14,d_15,d_16,d_17,d_18,d_19,d_20,d_21,d_22,d_23,d_24,d_25,d_26,d_27,d_28,d_29,d_30,d_31,d_32,d_33,d_34,d_35,d_36,d_37,d_38,d_39,d_40,d_41,d_42,d_43,d_44,d_45,d_46,d_47,d_48,d_49,d_50,d_51,d_52,d_53,d_54,d_55,d_56,d_57,d_58,d_59,d_60,d_61,d_62,d_63,d_64,d_65,d_66,d_67,d_68,d_69,d_70,d_71,d_72,d_73,d_74,d_75,d_76,d_77,d_78,d_79,d_80,d_81,d_82,d_83,d_84,d_85,d_86,d_87,d_88,d_89,d_90,d_91,d_92,d_93,d_94,d_95,d_96,d_97,d_98,d_99,d_100,d_101,d_102,d_103,d_104,d_105,d_106,d_107,d_108,d_109,d_110,d_111,d_112,d_113,d_114,d_115,d_116,d_117,d_118,d_119,d_120,d_121,d_122,d_123,d_124,d_125,d_126,d_127,d_128,d_129,d_130,d_131,d_132,d_133,d_134,d_135,d_136,d_137,d_138,d_139,d_140,d_141,d_142,d_143,d_144,d_145,d_146,d_147,d_148,d_149,d_150,d_151,d_152,d_153,d_154,d_155,d_156,d_157,d_158,d_159,d_160,d_161,d_162,d_163,d_164,d_165,d_166,d_167,d_168,d_169,d_170,d_171,d_172,d_173,d_174,d_175,d_176,d_177,d_178,d_179,d_180,d_181,d_182,d_183,d_184,d_185,d_186,d_187,d_188,d_189,d_190,d_191,d_192,d_193,d_194,d_195,d_196,d_197,d_198,d_199,d_200,d_201,d_202,d_203,d_204,d_205,d_206,d_207,d_208,d_209,d_210,d_211,d_212,d_213,d_214,d_215,d_216,d_217,d_218,d_219,d_220,d_221,d_222,d_223,d_224,d_225,d_226,d_227,d_228,d_229,d_230,d_231,d_232,d_233,d_234,d_235,d_236,d_237,d_238,d_239,d_240,d_241,d_242,d_243,d_244,d_245,d_246,d_247,d_248,d_249,d_250,d_251,d_252,d_253,d_254,d_255,d_256,d_257,d_258,d_259,d_260,d_261,d_262,d_263,d_264,d_265,d_266,d_267,d_268,d_269,d_270,d_271,d_272,d_273,d_274,d_275,d_276,d_277,d_278,d_279,d_280,d_281,d_282,d_283,d_284,d_285,d_286,d_287,d_288,d_289,d_290,d_291,d_292,d_293,d_294,d_295,d_296,d_297,d_298,d_299,d_300,d_301,d_302,d_303,d_304,d_305,d_306,d_307,d_308,d_309,d_310,d_311,d_312,d_313,d_314,d_315,d_316,d_317,d_318,d_319,d_320,d_321,d_322,d_323,d_324,d_325,d_326,d_327,d_328,d_329,d_330,d_331,d_332,d_333,d_334,d_335,d_336,d_337,d_338,d_339,d_340,d_341,d_342,d_343,d_344,d_345,d_346,d_347,d_348,d_349,d_350,d_351,d_352,d_353,d_354,d_355,d_356,d_357,d_358,d_359,d_360,d_361,d_362,d_363,d_364,d_365
HOUSEHOLD_3_006_TX_1_validation,HOUSEHOLD_3_006,HOUSEHOLD_3,HOUSEHOLD,TX_1,TX,29,29,35,40,55,38,38,23,23,46,47,39,30,30,35,26,44,52,37,28,28,21,24,49,48,38,48,25,23,34,43,47,53,37,24,15,24,47,45,50,36,21,27,30,32,46,49,36,38,32,23,35,50,59,32,21,33,24,29,50,55,31,35,34,33,33,39,37,42,37,25,41,31,61,61,37,27,26,27,49,39,30,39,36,43,21,39,63,49,35,38,27,34,30,36,45,18,34,20,31,42,51,52,39,31,43,32,47,64,55,53,35,32,26,39,45,56,31,34,35,31,34,60,48,16,27,41,39,46,62,42,36,43,35,31,40,66,61,43,35,30,35,33,44,35,48,30,35,30,67,59,31,48,32,32,27,44,57,44,35,36,17,22,58,59,46,26,35,40,48,60,45,46,28,29,32,29,62,41,51,23,38,24,39,41,40,30,32,38,37,29,52,43,21,42,46,43,24,39,65,46,41,31,27,26,53,57,66,45,48,40,37,44,92,54,25,39,28,39,52,55,44,42,32,40,37,72,53,50,40,36,42,31,64,65,49,35,45,35,33,40,58,47,53,43,34,32,47,59,44,26,32,35,29,54,57,76,37,39,34,37,57,67,33,47,30,34,39,36,74,52,61,39,49,42,41,44,57,38,51,35,32,34,66,43,47,43,31,41,45,43,74,35,43,40,37,52,49,76,52,43,27,28,55,37,61,32,33,27,37,59,66,63,46,45,41,16,58,72,54,27,42,40,32,51,76,86,46,43,32,32,48,78,68,62,28,28,44,64,64,6,38,43,31,37,69,82,69,45,37,44,36,51,44,51,52,32,41,39,55,71,67,40,29,32
HOUSEHOLD_3_007_TX_1_validation,HOUSEHOLD_3_007,HOUSEHOLD_3,HOUSEHOLD,TX_1,TX,20,16,31,30,24,29,13,23,20,40,38,34,20,20,21,25,22,21,32,16,25,27,23,24,45,27,19,28,19,20,32,27,28,21,21,18,21,29,34,33,21,22,14,23,24,31,26,25,20,24,15,28,38,38,28,18,21,19,22,35,23,26,28,26,22,29,34,47,24,17,25,22,22,33,34,22,27,18,19,26,39,37,28,14,22,22,32,35,34,23,29,16,22,23,33,33,15,17,15,22,34,25,33,27,25,31,21,23,42,45,19,26,22,17,25,49,40,29,16,25,26,21,37,42,31,27,23,26,30,42,37,21,19,16,20,34,40,35,34,23,25,20,21,32,30,19,24,19,28,28,32,28,21,29,28,13,43,39,43,23,20,22,23,32,48,23,33,27,25,16,25,44,18,17,27,26,19,26,47,43,26,19,31,16,35,49,36,25,17,24,16,33,23,24,29,30,23,27,28,57,27,24,32,23,27,23,32,42,20,19,24,29,34,39,39,19,23,27,24,36,46,39,14,28,22,21,29,43,27,19,19,29,21,35,45,41,32,23,28,25,22,42,37,32,27,24,31,36,42,30,30,22,17,22,30,50,46,34,26,25,26,37,45,43,29,25,14,22,28,43,34,31,17,20,20,26,69,23,34,33,23,26,37,44,25,33,33,37,17,32,43,39,20,34,31,26,31,41,38,22,32,26,28,36,35,33,39,31,24,27,28,53,29,32,27,26,28,41,40,24,20,26,27,27,36,52,56,32,30,22,25,36,46,35,33,29,28,23,35,64,42,39,37,19,24,34,63,57,22,23,34,23,40,43,33,41,25,26,20,27,46,34,42,33,32
HOUSEHOLD_3_008_TX_1_validation,HOUSEHOLD_3_008,HOUSEHOLD_3,HOUSEHOLD,TX_1,TX,31,24,29,57,49,42,30,42,23,41,50,62,37,31,34,26,43,54,81,36,35,35,33,53,77,43,43,34,36,39,58,66,55,48,30,29,33,54,53,50,24,53,32,14,46,62,50,33,43,40,36,38,50,49,37,41,32,26,49,85,45,35,36,40,36,44,53,76,51,50,40,32,49,79,60,27,48,46,41,33,63,66,42,40,39,28,50,47,54,37,44,41,37,49,64,77,54,31,32,32,44,50,62,42,40,24,23,42,67,61,52,33,41,45,56,45,69,46,42,55,36,54,62,54,47,36,38,33,28,55,68,48,37,38,29,41,62,55,37,39,29,46,57,35,67,41,35,43,34,45,46,69,54,41,29,38,55,62,69,46,43,49,32,34,61,52,32,46,38,23,65,54,52,54,44,47,20,47,66,75,38,38,40,42,39,75,53,49,40,41,38,64,62,56,56,53,36,42,42,74,72,44,51,37,37,55,53,44,49,36,30,43,67,77,46,49,40,33,38,51,63,74,60,40,39,36,58,71,53,46,30,27,29,50,75,52,46,45,53,39,54,59,86,55,33,53,44,55,77,77,41,40,41,29,61,64,58,42,43,43,47,65,53,69,61,42,40,36,60,73,77,48,55,47,49,48,91,57,44,41,38,55,60,76,40,62,35,42,34,57,92,52,43,46,56,36,47,73,65,40,41,26,40,41,106,73,53,50,39,39,61,57,75,72,32,48,34,64,76,92,68,32,50,47,70,79,75,41,50,42,47,56,79,75,58,39,65,43,64,73,52,60,49,52,36,53,77,68,49,49,57,46,71,71,69,55,43,47,55,78,94,73,45,71,40
HOUSEHOLD_3_009_TX_1_validation,HOUSEHOLD_3_009,HOUSEHOLD_3,HOUSEHOLD,TX_1,TX,13,12,17,19,15,17,14,17,14,16,26,18,14,12,10,16,13,13,16,15,11,11,7,11,14,21,10,11,11,9,16,22,24,14,7,10,10,20,19,20,13,14,10,7,7,22,20,15,13,7,10,15,17,21,14,15,15,12,16,15,19,10,10,13,8,23,24,19,6,8,18,10,20,18,15,11,9,14,12,14,12,18,16,19,15,12,13,26,20,15,16,12,14,12,18,21,15,13,9,14,11,25,20,15,13,10,12,18,23,19,15,13,12,8,15,17,19,12,15,16,11,18,19,20,20,9,11,12,16,20,15,17,13,15,15,17,28,25,14,18,15,16,11,25,22,13,10,13,12,15,19,18,13,17,11,8,20,26,20,12,8,13,14,14,26,15,16,8,11,8,20,24,31,17,13,11,15,27,27,22,16,10,16,11,13,22,18,13,13,8,12,19,18,27,14,11,16,13,23,31,15,24,8,10,9,23,26,23,8,15,21,14,17,28,22,15,13,16,12,19,12,21,13,18,11,11,13,28,24,13,12,16,19,20,29,21,13,15,17,12,17,35,30,17,19,11,15,19,26,16,12,13,10,11,29,30,24,19,17,14,15,23,23,29,16,12,15,13,18,29,21,14,14,12,12,23,19,23,16,15,9,16,18,30,25,18,16,22,12,21,26,15,17,11,15,9,21,19,23,12,17,15,14,20,28,19,18,14,19,13,16,17,22,15,17,16,16,15,11,24,21,15,21,14,17,28,30,18,19,14,13,25,16,19,20,15,16,16,15,19,30,17,14,17,18,23,28,30,20,15,16,17,17,23,25,21,17,16,7,27,30,28,21,19,20
HOUSEHOLD_3_010_TX_1_validation,HOUSEHOLD_3_010,HOUSEHOLD_3,HOUSEHOLD,TX_1,TX,40,18,46,63,65,42,33,34,27,26,52,56,47,32,43,30,47,63,52,39,46,22,32,27,35,51,35,51,32,39,44,42,33,29,38,45,26,51,54,41,43,48,34,37,47,60,44,44,26,37,41,61,45,58,35,38,48,38,39,49,53,42,38,24,46,64,63,44,36,30,28,29,49,60,71,29,31,21,34,61,53,69,48,44,40,46,44,67,75,33,36,40,28,38,83,46,39,40,39,30,45,48,49,48,45,44,34,45,44,52,44,47,22,32,26,41,71,32,40,44,31,36,62,74,52,37,33,43,34,73,51,30,25,49,33,39,61,51,39,36,37,40,34,79,47,46,39,31,43,41,80,66,38,30,46,27,48,71,64,43,34,44,22,52,47,48,48,34,47,41,43,61,46,50,54,29,38,53,48,47,29,46,36,31,71,41,75,26,37,26,31,45,55,63,54,40,42,49,44,77,91,63,55,45,46,46,64,58,40,43,35,38,37,59,77,49,54,35,36,54,64,44,53,34,40,21,45,65,69,36,35,55,53,58,84,57,54,48,33,40,50,72,56,34,43,48,45,34,70,72,50,51,29,30,60,63,78,52,36,33,24,61,67,75,51,45,48,38,50,69,75,40,52,42,36,56,86,79,53,50,42,35,59,63,51,45,30,32,56,67,67,72,40,51,45,34,52,65,76,49,31,39,34,39,60,37,41,47,47,44,66,88,52,37,46,48,34,59,98,49,51,55,42,44,67,67,52,50,36,39,45,59,87,70,43,37,49,43,55,78,58,26,56,50,41,47,70,44,53,29,45,36,56,57,89,56,41,43,55,47,57,53,45,62,40
FOODS_1_001_TX_2_validation,FOODS_1_001,FOODS_1,FOODS,TX_2,TX,7,2,7,7,12,6,6,5,2,6,9,8,7,5,6,4,4,6,6,4,4,4,4,5,13,5,6,4,5,4,7,7,8,3,4,3,6,8,9,9,4,7,5,4,8,10,5,7,5,5,4,5,6,7,6,5,5,5,6,12,8,5,4,5,4,5,8,7,5,7,6,6,9,9,8,6,7,6,4,5,7,8,4,6,3,7,5,7,7,8,5,4,5,7,9,6,7,6,7,5,7,8,10,7,5,8,4,6,11,8,5,7,7,4,9,8,5,7,3,4,5,7,11,7,8,5,4,6,10,8,6,6,3,6,3,8,9,10,6,6,4,5,6,10,8,8,5,4,5,11,11,7,6,5,4,5,7,7,7,7,5,5,4,8,8,10,6,3,5,6,6,9,10,9,7,6,6,7,6,11,8,4,5,7,8,7,11,7,8,6,3,10,7,8,8,9,6,6,6,9,11,7,8,4,4,6,8,11,6,4,6,4,6,12,11,8,5,5,6,9,9,11,4,5,9,5,7,11,7,3,10,5,6,8,11,8,3,5,6,6,10,9,10,6,5,8,5,7,12,13,8,7,4,6,7,11,9,6,4,6,6,4,9,9,8,6,7,6,9,9,9,8,5,6,7,7,11,9,9,7,7,5,7,11,8,9,8,6,5,8,8,8,6,5,5,4,8,10,11,7,9,7,9,6,13,6,9,7,6,6,7,9,11,5,7,6,5,7,11,12,11,8,7,5,7,11,11,7,8,5,4,10,11,9,5,8,10,7,7,11,11,8,6,6,5,9,11,12,8,8,6,4,11,11,11,9,7,4,6,8,10,10,8,10,7
FOODS_1_002_TX_2_validation,FOODS_1_002,FOODS_1,FOODS,TX_2,TX,15,11,14,19,31,15,11,19,15,20,18,26,18,15,9,12,24,23,19,15,14,11,12,23,29,18,20,17,15,14,14,21,25,12,11,14,11,21,19,22,17,13,13,11,18,18,20,19,11,12,14,10,32,26,11,8,14,10,22,25,22,15,20,16,15,23,19,27,16,16,14,8,22,15,18,15,9,11,14,17,22,18,17,14,9,13,14,28,20,26,18,14,15,11,29,19,17,13,13,13,19,24,22,11,23,15,15,18,20,23,18,20,21,18,12,22,24,16,15,8,16,12,17,18,17,10,12,17,19,27,17,17,15,12,14,12,27,21,17,19,16,13,15,32,17,20,11,18,17,12,28,25,21,17,12,14,27,20,25,22,13,11,11,22,19,23,23,16,13,15,20,28,32,20,23,17,12,30,25,19,27,14,13,13,21,31,11,22,15,14,20,21,29,24,22,22,8,18,27,29,21,14,25,13,20,22,38,23,13,17,11,23,24,31,29,16,17,16,21,16,23,23,16,12,7,9,26,27,29,17,17,22,20,25,28,28,21,17,15,19,16,36,24,14,15,13,14,19,24,24,19,20,16,17,22,31,26,17,14,17,20,21,24,24,17,15,12,15,23,22,21,16,13,14,15,16,27,22,16,19,15,14,28,23,35,19,14,15,16,28,33,27,25,11,18,17,24,19,21,20,22,24,14,16,33,41,25,16,27,19,19,40,22,18,21,17,16,23,36,14,22,17,15,14,11,24,34,24,18,12,19,29,36,22,17,25,13,18,15,28,31,21,21,13,14,25,34,29,25,12,16,23,29,34,27,26,21,12,20,19,35,19,28,18,14
FOODS_1_003_TX_2_validation,FOODS_1_003,FOODS_1,FOODS,TX_2,TX,21,11,20,29,31,25,16,20,14,18,39,36,19,13,14,20,25,23,28,18,13,14,20,15,29,21,26,18,22,14,24,26,20,18,17,13,20,19,36,24,20,16,18,14,19,39,35,30,19,11,17,20,28,28,29,20,26,15,31,32,16,23,22,12,16,22,37,26,20,16,15,14,18,23,38,28,25,19,16,27,41,30,20,22,32,15,19,39,35,18,21,18,13,19,28,30,26,19,18,20,23,30,37,21,18,17,17,32,35,29,22,24,19,18,27,28,42,32,21,19,15,26,26,29,27,25,25,20,21,42,36,21,17,21,24,23,34,34,16,18,26,11,32,41,33,24,14,22,17,32,36,21,20,14,15,22,25,29,31,22,22,29,19,32,21,29,18,23,24,23,26,42,34,27,20,18,18,34,31,22,23,19,25,20,29,42,34,20,24,26,19,27,31,33,27,27,28,22,36,37,36,38,22,16,29,31,27,31,27,19,16,23,17,31,29,20,21,20,8,29,41,43,25,13,25,20,32,36,37,21,17,21,20,23,30,28,32,18,24,17,31,46,41,24,24,20,24,28,46,27,22,26,24,28,27,32,30,24,25,15,15,30,39,32,28,16,19,18,24,43,41,14,14,23,18,28,39,47,26,28,20,23,33,33,30,24,28,26,10,27,41,46,26,26,23,19,21,28,41,27,20,16,25,24,43,34,27,33,13,18,39,45,34,37,29,21,17,38,32,37,36,25,23,14,36,24,45,18,20,29,28,31,36,37,17,30,20,21,31,41,39,35,31,23,25,36,25,33,23,25,30,26,36,36,34,25,21,27,20,23,42,37,30,33,24
FOODS_1_004_TX_2_validation,FOODS_1_004,FOODS_1,FOODS,TX_2,TX,5,3,7,10,9,8,4,4,6,5,11,10,8,5,6,4,7,10,7,7,4,6,7,5,9,6,5,7,5,6,8,9,7,8,6,4,4,3,7,8,5,5,7,7,6,11,11,8,6,7,6,6,9,8,9,5,5,7,8,14,7,6,8,4,7,6,11,6,7,4,8,4,6,11,8,8,5,5,6,6,11,11,8,7,3,5,7,13,8,4,5,5,3,10,7,10,5,8,6,5,9,8,11,6,6,6,4,8,11,5,9,8,4,3,10,12,11,5,9,5,6,9,14,10,8,6,5,3,8,7,11,8,7,5,7,9,8,14,7,5,5,4,11,13,11,8,9,6,6,7,10,11,3,6,7,6,8,12,9,6,9,8,5,8,13,10,9,8,6,7,7,12,10,7,5,7,6,7,7,7,7,7,9,6,6,11,13,7,9,7,7,12,7,12,8,6,6,8,11,7,9,9,7,7,4,7,8,7,6,6,6,5,11,9,14,7,8,7,5,8,10,11,8,6,7,7,12,12,11,9,6,4,6,11,15,7,9,4,8,7,6,14,15,8,8,9,5,7,10,11,8,7,7,6,8,10,9,5,7,4,8,8,12,10,8,9,5,4,9,11,12,10,6,8,5,9,9,11,8,6,5,8,8,15,10,11,6,9,7,10,10,13,10,7,4,5,7,13,10,8,7,10,7,10,11,11,7,8,5,8,8,15,16,9,10,9,5,10,14,13,9,8,7,7,7,12,8,8,7,6,5,10,12,11,6,7,9,9,11,12,13,8,7,6,8,11,13,16,10,9,8,5,8,13,12,10,7,8,7,10,13,8,5,6,7
FOODS_1_005_TX_2_validation,FOODS_1_005,FOODS_1,FOODS,TX_2,TX,28,27,40,50,32,41,27,24,29,42,42,42,39,24,12,29,43,32,43,30,31,16,20,40,46,57,37,24,32,36,36,51,51,32,17,32,31,48,37,35,29,29,32,21,45,56,53,32,17,38,24,43,49,55,34,31,30,30,28,67,44,39,41,29,22,30,44,48,38,38,20,29,43,55,23,32,37,25,21,43,52,48,31,23,36,47,26,60,45,38,31,44,24,34,51,52,45,35,32,26,44,43,49,34,26,40,23,37,34,45,39,27,19,27,39,49,63,39,34,33,31,37,42,71,36,33,31,25,42,38,55,35,41,35,32,34,53,56,38,24,38,34,29,54,57,33,25,25,29,49,41,38,35,38,43,31,36,44,63,28,35,41,29,33,59,51,42,38,36,32,48,68,42,36,40,32,23,45,49,72,46,43,33,33,40,45,41,55,38,24,37,65,38,57,30,43,19,32,47,40,56,35,48,24,37,42,70,65,37,35,40,35,42,46,55,31,40,41,26,40,49,63,40,33,38,29,42,44,61,31,47,36,31,44,76,38,30,43,28,27,41,70,61,39,39,37,26,36,34,69,35,37,38,26,37,47,22,40,54,31,29,42,61,63,34,41,34,35,50,47,48,45,36,41,32,55,35,58,31,46,34,31,38,67,61,40,43,37,34,54,81,58,45,45,29,32,43,63,58,57,50,25,36,53,61,50,54,41,29,41,52,52,47,36,48,41,41,49,52,47,52,42,35,35,57,68,55,43,34,37,33,47,54,41,52,44,35,33,35,75,71,43,42,30,36,42,53,54,40,39,45,20,43,70,60,37,57,58,35,39,59,45,48,45,45
FOODS_1_006_TX_2_validation,FOODS_1_006,FOODS_1,FOODS,TX_2,TX,34,19,53,62,48,31,34,34,35,49,65,32,36,41,26,38,57,66,56,35,36,24,26,36,55,46,41,41,28,32,39,56,57,46,40,36,22,33,46,55,29,38,35,19,34,67,58,33,28,17,41,44,77,50,42,42,45,35,44,56,41,37,36,43,29,53,55,65,46,41,41,37,54,81,70,44,33,37,20,52,45,65,57,26,34,25,29,56,60,47,38,23,34,32,41,43,50,41,37,27,42,42,69,60,41,40,32,31,48,49,38,33,36,28,66,43,64,40,41,39,35,36,55,57,43,30,45,17,44,48,57,51,27,53,35,51,43,55,51,40,37,34,34,43,69,51,47,30,33,59,46,69,38,32,37,27,29,62,63,54,44,52,44,55,67,71,24,36,23,40,41,99,51,45,36,34,26,36,35,64,41,56,28,46,65,79,61,42,50,32,38,49,52,62,52,33,42,20,39,57,63,53,41,43,35,54,68,53,42,46,53,45,39,50,53,47,41,49,46,51,61,66,56,46,36,32,39,67,68,53,51,51,27,55,71,60,39,54,35,21,52,62,84,51,39,38,36,75,75,44,45,42,31,24,58,56,77,47,38,21,47,55,61,51,63,34,37,42,68,64,53,47,51,50,28,54,48,74,52,35,54,41,56,65,63,45,37,51,35,48,66,81,60,40,52,40,45,62,81,69,47,37,38,46,60,55,48,45,40,38,63,66,62,48,58,38,44,46,75,72,61,41,33,33,66,99,76,37,52,34,37,57,75,66,44,55,38,50,40,74,49,42,41,56,51,66,72,69,64,52,43,53,65,75,60,45,43,47,48,40,44,54,47,57,41
FOODS_1_007_TX_2_validation,FOODS_1_007,FOODS_1,FOODS,TX_2,TX,4,3,7,5,7,4,4,4,4,3,7,5,4,4,5,5,4,3,6,3,4,3,4,4,5,5,5,3,4,5,7,4,4,5,3,4,2,5,8,4,5,4,4,3,4,3,8,6,4,4,4,6,4,4,3,4,4,5,2,5,7,5,4,3,3,5,4,5,3,5,3,3,5,8,6,6,5,3,4,7,6,7,4,4,4,4,5,7,7,4,4,5,5,4,8,8,5,4,4,3,5,8,7,5,3,4,4,4,5,6,4,5,2,4,7,8,5,8,4,2,5,5,10,8,8,3,6,3,6,8,9,6,4,5,4,7,8,7,4,5,4,3,7,6,4,5,5,4,4,5,7,9,6,4,5,4,5,10,6,6,3,5,4,5,7,4,3,6,5,6,4,9,8,7,5,5,3,6,7,5,6,6,6,3,6,8,9,8,3,5,5,6,6,8,7,4,6,4,8,10,7,6,4,3,5,4,11,9,5,8,4,4,6,8,7,6,4,5,4,6,6,6,8,4,5,4,5,8,6,6,5,6,3,7,9,6,5,3,3,4,7,8,7,4,3,5,4,4,7,8,6,5,4,5,6,7,6,6,6,5,5,7,13,8,6,6,6,3,7,10,11,6,5,5,4,9,9,8,7,4,3,5,8,8,7,5,4,6,5,8,9,6,5,6,4,5,5,7,6,6,4,4,6,8,10,10,4,5,5,7,6,10,11,6,5,5,3,6,6,9,4,6,6,6,6,10,8,6,5,6,3,6,10,7,4,4,5,5,8,10,10,4,6,5,3,8,9,10,6,6,3,7,5,7,6,7,5,7,5,5,11,10,5,4,6
FOODS_1_008_TX_2_validation,FOODS_1_008,FOODS_1,FOODS,TX_2,TX,25,18,37,31,37,25,23,25,7,28,43,26,29,22,19,20,37,38,25,28,24,27,20,35,37,37,22,26,31,28,22,24,37,25,20,32,34,18,31,26,22,29,24,25,37,40,28,30,24,22,18,35,42,41,22,29,24,26,25,39,44,30,24,26,17,34,45,39,27,26,23,21,35,51,37,24,20,20,32,40,46,45,25,30,29,22,23,28,39,25,27,22,17,42,31,32,28,26,16,26,35,57,39,28,21,18,22,23,46,34,35,27,26,18,35,44,23,36,30,20,27,29,35,40,34,34,33,15,20,37,31,43,27,23,21,33,23,45,37,17,28,25,36,45,30,28,31,16,24,36,38,42,30,25,23,30,32,34,29,21,19,23,23,31,35,35,34,32,34,24,42,43,51,34,27,15,23,28,39,49,33,33,29,19,46,41,48,40,20,25,28,32,67,42,34,38,19,22,27,47,53,24,20,27,31,29,34,53,30,31,34,27,34,35,36,33,35,24,22,38,37,44,26,30,25,26,40,43,44,27,25,21,25,37,48,55,35,26,40,21,36,55,46,18,33,24,21,23,46,38,34,24,47,23,44,56,50,27,40,29,28,35,45,43,22,31,32,23,35,30,52,43,31,30,28,41,48,51,37,34,30,30,31,28,42,45,34,32,21,40,36,43,31,33,28,31,44,58,70,28,27,26,16,39,46,54,40,33,30,24,38,51,44,34,31,30,32,17,50,46,40,30,16,17,22,58,31,43,28,28,37,40,35,46,41,27,40,20,22,65,37,28,28,23,32,34,37,43,28,31,24,27,37,67,56,36,29,28,28,32,45,43,35,32,34
FOODS_1_009_TX_2_validation,FOODS_1_009,FOODS_1,FOODS,TX_2,TX,32,26,57,50,44,40,33,50,40,40,52,32,42,31,35,20,45,78,54,35,37,35,48,43,44,54,43,42,41,46,40,51,34,47,31,42,30,62,42,66,50,42,28,37,48,38,73,39,50,36,41,39,62,57,40,32,14,28,54,43,43,31,40,30,43,55,63,60,37,33,42,41,55,55,52,35,45,22,19,29,35,73,51,30,36,46,53,88,56,38,31,38,42,50,58,73,49,39,32,34,54,53,44,40,40,49,27,52,60,56,59,41,31,42,58,51,45,49,40,35,44,44,69,73,42,26,36,38,61,58,80,34,43,37,47,36,70,57,60,35,43,31,53,60,56,28,45,31,29,35,52,67,51,48,31,39,45,79,66,41,51,44,27,34,48,82,38,59,32,29,62,79,69,54,36,47,40,49,68,76,52,24,48,45,49,69,64,29,40,38,37,48,77,53,57,49,53,52,72,52,68,42,73,47,50,59,32,54,42,41,45,43,25,66,58,63,50,40,41,36,79,59,42,56,44,34,48,75,69,50,34,33,34,53,70,63,49,62,50,50,61,72,71,53,53,34,46,58,45,67,37,41,42,28,55,73,77,46,48,43,37,37,70,77,42,44,43,50,57,77,67,46,36,41,45,58,94,80,65,28,58,44,62,86,68,41,61,37,33,55,68,68,51,60,49,35,50,68,63,47,37,47,38,47,82,81,50,65,65,47,53,79,52,44,32,40,32,66,64,74,62,60,42,46,63,95,81,68,32,40,52,66,74,64,63,29,53,44,54,84,65,55,49,53,45,37,55,56,60,55,62,35,76,47,72,58,52,44,45,46,91,76,59,47,44
FOODS_1_010_TX_2_validation,FOODS_1_010,FOODS_1,FOODS,TX_2,TX,32,35,41,50,40,43,20,34,21,42,69,45,34,28,29,25,39,46,44,31,31,30,38,51,53,42,38,27,27,29,34,44,42,52,33,20,30,43,50,53,32,31,30,25,32,51,49,16,29,29,30,47,48,53,26,42,31,20,45,49,65,48,39,13,28,51,61,39,36,37,21,20,61,49,30,32,36,37,26,31,62,39,35,38,29,42,34,49,45,33,41,30,48,42,55,34,33,39,36,24,38,19,42,51,36,40,20,43,53,44,37,31,25,32,50,46,43,45,35,30,31,60,67,68,45,30,30,26,48,51,42,38,25,40,25,51,60,57,30,36,30,20,56,54,47,51,43,56,26,39,78,43,34,35,45,28,64,56,66,37,29,38,23,30,65,46,29,32,38,26,19,55,57,47,44,33,45,44,55,50,42,40,44,29,38,59,49,32,46,43,23,44,65,75,41,44,32,36,54,62,54,50,48,36,40,41,54,72,17,36,37,26,56,58,63,55,47,33,26,43,61,35,56,39,34,21,47,61,46,45,37,24,39,70,82,61,45,27,38,32,23,56,50,30,38,26,37,53,35,52,39,37,18,37,62,80,67,26,34,41,38,59,58,43,48,36,48,40,45,64,70,49,41,39,33,53,62,46,48,44,45,24,51,57,65,33,51,30,32,76,64,71,47,51,44,30,32,47,53,50,49,38,37,26,60,58,49,38,35,50,36,81,67,44,59,38,30,52,75,66,41,47,25,47,59,36,51,58,39,39,47,45,37,77,42,41,38,33,42,63,49,59,52,44,41,34,80,55,59,56,38,20,54,50,54,45,50,44,49,44,81,71,54,52,47
